Date Time VMFC
Date Time VMFC
Date Time VMFC
Date Time VMFC Temperature
2020-07-23 00:14:30 426.84 16.227559617221843
2020-07-23 00:19:34 433.23 16.1734011030691
2020-07-23 00:24:37 378.86 16.086145719156377
2020-07-23 00:29:41 418.88 16.034996011345456
2020-07-23 00:34:45 426.9 15.974819884509118
2020-07-23 00:39:48 338.95 15.920661370356372
2020-07-23 00:44:52 412.22 15.896590919621815
2020-07-23 00:49:56 419.32 15.851458824494568
2020-07-23 00:54:57 258.53 15.84
2020-07-23 00:59:58 405.94 15.80030911668364
2020-07-23 01:05:02 413.36 15.773229859607262
2020-07-23 01:10:06 416.28 15.76119463423999
2020-07-23 01:15:09 399.98 15.725088958138196
2020-07-23 01:20:13 408.59 15.70101850740365
2020-07-23 01:25:17 411.3 15.682965669352733
2020-07-23 01:30:20 394.19 15.673939250327273
2020-07-23 01:35:24 404.32 15.649868799592722
2020-07-23 01:40:28 407.51 15.619780736174535
2020-07-23 01:45:31 388.5 15.610754317149087
2020-07-23 01:50:35 400.8 15.613763123490902
2020-07-23 01:55:39 403.77 15.568631028363638
2020-07-23 02:00:42 382.27 15.556595802996366
2020-07-23 02:05:46 396.84 15.532525352261814
2020-07-23 02:10:50 400.47 15.535534158603634
2020-07-23 02:15:53 373.93 15.511463707869092
2020-07-23 02:20:57 394.35 15.490402063476386
2020-07-23 02:26:01 398.03 15.481375644450923
2020-07-23 02:31:04 361.7 15.460314000058196
2020-07-23 02:36:08 391.16 15.454296387374557
2020-07-23 02:41:12 395.7 15.43022593664
2020-07-23 02:46:15 337.6 15.406155485905442
2020-07-23 02:51:19 388.39 15.409164292247262
2020-07-23 02:56:23 393.48 15.403146679563633
2020-07-23 03:01:24 224.2 15.38
2020-07-23 03:06:25 385.31 15.358014584436381
2020-07-23 03:11:29 391.26 15.33093532736001
2020-07-23 03:16:33 393.16 15.32491771467637
2020-07-23 03:21:36 382.49 15.279785619549113
2020-07-23 03:26:40 389.26 15.276776813207288
2020-07-23 03:31:44 391.86 15.249697556130933
2020-07-23 03:36:48 378.65 15.249697556130933
2020-07-23 03:41:51 387.26 15.234653524421839
2020-07-23 03:46:55 390.29 15.213591880029101
2020-07-23 03:51:59 375.02 15.201556654661823
2020-07-23 03:57:02 385.09 15.19253023563637
2020-07-23 04:02:06 388.45 15.171468591243627
2020-07-23 04:07:10 370.25 15.16244217221818
2020-07-23 04:12:13 383.57 15.141380527825469
2020-07-23 04:17:17 387.09 15.141380527825463
2020-07-23 04:22:21 363.92 15.12633649611639
2020-07-23 04:27:24 382.06 15.090230820014556
2020-07-23 04:32:28 386.01 15.090230820014561
2020-07-23 04:37:32 354.44 15.072177981963648
2020-07-23 04:42:35 380.54 15.06014275659637
2020-07-23 04:47:39 385.09 15.03908111220366
2020-07-23 04:52:43 338.57 15.039081112203668
2020-07-23 04:57:47 379.4 15.021028274152762
2020-07-23 05:02:50 384.6 15.005984242443663
2020-07-23 05:07:55 294.76 15.018019467810937
2020-07-23 05:12:58 378.32 15.015010661469118
2020-07-23 05:18:02 384.49 15.005984242443658
2020-07-23 05:23:03 250.03 15.02
2020-07-23 05:28:04 376.86 14.993949017076385
2020-07-23 05:33:08 383.9 14.999966629760024
2020-07-23 05:38:12 386.99 14.996957823418205
2020-07-23 05:43:16 375.13 14.99394901707638
2020-07-23 05:48:20 383.47 14.993949017076385
2020-07-23 05:53:24 387.53 15.002975436101844
2020-07-23 05:58:27 373.28 14.990940210734566
2020-07-23 06:03:31 384.17 14.978904985367286
2020-07-23 06:08:35 388.45 14.978904985367286
2020-07-23 06:13:38 371.12 14.966869760000009
2020-07-23 06:18:42 384.39 14.96386095365819
2020-07-23 06:23:46 388.61 14.972887372683648
2020-07-23 06:28:50 366.68 14.972887372683648
2020-07-23 06:33:54 384.22 14.975896179025467
2020-07-23 06:38:57 388.99 14.95784334097455
2020-07-23 06:44:01 360.23 14.94580811560727
2020-07-23 06:49:05 384.06 14.927755277556354
2020-07-23 06:54:08 388.94 14.927755277556354
2020-07-23 06:59:12 348.21 14.909702439505441
2020-07-23 07:04:16 383.03 14.912711245847255
2020-07-23 07:09:20 388.61 14.885631988770905
2020-07-23 07:14:23 322.05 14.894658407796355
2020-07-23 07:19:27 381.95 14.885631988770916
2020-07-23 07:24:31 387.96 14.864570344378189
2020-07-23 07:29:31 217.65 14.86
2020-07-23 07:34:33 380.76 14.855543925352741
2020-07-23 07:39:37 388.29 14.8495263126691
2020-07-23 07:44:41 391.37 14.840499893643642
2020-07-23 07:49:44 379.03 14.85855273169456
2020-07-23 07:54:48 387.69 14.828464668276364
2020-07-23 07:59:52 391.26 14.786341379490915
2020-07-23 08:04:56 377.78 14.774306154123657
2020-07-23 08:09:59 387.8 14.759262122414565
2020-07-23 08:15:03 392.35 14.747226897047286
2020-07-23 08:20:05 374.31 14.753244509730932
2020-07-23 08:25:09 388.12 14.762270928756385
2020-07-23 08:30:12 392.62 14.759262122414565
2020-07-23 08:35:16 372.04 14.765279735098204
2020-07-23 08:40:20 389.04 14.762270928756385
2020-07-23 08:45:23 394.08 14.771297347781832
2020-07-23 08:50:27 367.11 14.780323766807287
2020-07-23 08:55:30 390.45 14.79837660485819
2020-07-23 09:00:34 395.81 14.78935018583273
2020-07-23 09:05:38 357.69 14.792358992174549
2020-07-23 09:10:42 390.67 14.798376604858179
2020-07-23 09:15:45 397.0 14.807403023883632
2020-07-23 09:20:49 338.95 14.834482280960003
2020-07-23 09:25:53 391.53 14.843508699985462
2020-07-23 09:30:56 398.14 14.840499893643642
2020-07-23 09:36:00 213.75 14.864570344378189
2020-07-23 09:41:04 391.53 14.870587957061822
2020-07-23 09:46:08 399.71 14.855543925352741
2020-07-23 09:51:09 403.77 14.86
2020-07-23 09:56:10 391.26 14.867579150720013
2020-07-23 10:01:14 400.8 14.879614376087272
2020-07-23 10:06:18 405.18 14.870587957061833
2020-07-23 10:11:21 390.61 14.888640795112735
2020-07-23 10:16:25 402.04 14.882623182429091
2020-07-23 10:21:29 407.51 14.894658407796355
2020-07-23 10:26:32 389.75 14.900676020479988
2020-07-23 10:31:36 403.83 14.88864079511272
2020-07-23 10:36:40 410.0 14.882623182429086
2020-07-23 10:41:43 388.61 14.891649601454539
2020-07-23 10:46:47 405.94 14.891649601454533
2020-07-23 10:51:51 413.95 14.894658407796355
2020-07-23 10:56:54 385.63 14.897667214138169
2020-07-23 11:01:58 408.32 14.900676020479983
2020-07-23 11:07:02 416.82 14.897667214138169
2020-07-23 11:12:05 379.78 14.91271124584726
2020-07-23 11:17:09 410.33 14.909702439505436
2020-07-23 11:22:13 419.86 14.909702439505441
2020-07-23 11:27:17 366.68 14.915720052189075
2020-07-23 11:32:20 412.06 14.921737664872715
2020-07-23 11:37:24 422.73 14.930764083898174
2020-07-23 11:42:28 328.61 14.94580811560727
2020-07-23 11:47:32 413.2 14.95784334097455
2020-07-23 11:52:35 426.09 14.975896179025467
2020-07-23 11:57:36 250.63 14.99
2020-07-23 12:02:38 414.88 15.018019467810937
2020-07-23 12:07:41 429.55 15.033063499520024
2020-07-23 12:12:45 437.08 15.06014275659637
2020-07-23 12:17:48 417.1 15.093239626356375
2020-07-23 12:22:52 434.15 15.132354108800024
2020-07-23 12:27:56 440.76 15.171468591243633
2020-07-23 12:33:00 418.23 15.234653524421839
2020-07-23 12:38:04 438.43 15.306864876625458
2020-07-23 12:43:07 444.5 15.36704100346184
2020-07-23 12:48:11 418.94 15.400137873221814
2020-07-23 12:53:15 442.6 15.430225936640005
2020-07-23 12:58:18 449.21 15.451287581032737
2020-07-23 13:03:22 418.34 15.475358031767287
2020-07-23 13:08:26 446.34 15.514472514210917
2020-07-23 13:13:30 452.51 15.550578190312727
2020-07-23 13:18:33 413.79 15.547569383970908
2020-07-23 13:23:37 449.37 15.547569383970911
2020-07-23 13:28:41 455.33 15.568631028363638
2020-07-23 13:33:44 403.23 15.583675060072737
2020-07-23 13:38:48 450.62 15.622789542516351
2020-07-23 13:43:52 457.06 15.673939250327273
2020-07-23 13:48:55 379.89 15.722080151796387
2020-07-23 13:53:59 451.75 15.794291504
2020-07-23 13:59:03 458.63 15.878538081570918
2020-07-23 14:04:03 248.51 15.97
2020-07-23 14:09:05 453.43 16.05004004305456
2020-07-23 14:14:09 461.34 16.122251395258182
2020-07-23 14:19:13 465.51 16.188445134778195
2020-07-23 14:24:16 455.33 16.17941871575274
2020-07-23 14:29:20 465.24 16.215524391854572
2020-07-23 14:34:24 469.03 16.26667409966545
2020-07-23 14:39:27 456.25 16.317823807476373
2020-07-23 14:44:31 467.84 16.36897351528726
2020-07-23 14:49:35 471.95 16.396052772363635
2020-07-23 14:54:38 456.41 16.423132029440012
2020-07-23 14:59:42 469.95 16.432158448465472
2020-07-23 15:04:46 474.72 16.447202480174557
2020-07-23 15:09:49 453.97 16.447202480174568
2020-07-23 15:14:53 472.28 16.462246511883656
2020-07-23 15:19:57 476.83 16.46525531822547
2020-07-23 15:25:00 448.99 16.48932576895999
2020-07-23 15:30:04 473.42 16.53445786408728
2020-07-23 15:35:08 478.34 16.57056354018911
2020-07-23 15:40:12 438.87 16.615695635316374
2020-07-23 15:45:16 474.93 16.681889374836384
2020-07-23 15:50:19 480.24 16.796224015825473
2020-07-23 15:55:23 417.2 16.89852343144728
2020-07-23 16:00:27 476.02 16.988787621701817
2020-07-23 16:05:30 481.7 17.085069424639993
2020-07-23 16:10:34 364.19 17.160289583185474
2020-07-23 16:15:38 476.88 17.208430484654546
2020-07-23 16:20:42 483.43 17.241527354414544
2020-07-23 16:25:42 316.48 17.27
2020-07-23 16:30:44 477.26 17.274624224174556
2020-07-23 16:35:48 484.19 17.29869467490909
2020-07-23 16:40:52 487.55 17.34081796369454
2020-07-23 16:45:55 476.61 17.37090602711273
2020-07-23 16:50:59 485.38 17.43409096029093
2020-07-23 16:56:03 488.2 17.45816141102548
2020-07-23 17:01:06 475.26 17.476214249076374
2020-07-23 17:06:10 485.76 17.512319925178193
2020-07-23 17:11:14 489.5 17.548425601280027
2020-07-23 17:16:17 473.52 17.61161053445819
2020-07-23 17:21:21 487.66 17.671786661294572
2020-07-23 17:26:25 491.18 17.74098920715637
2020-07-23 17:31:28 469.73 17.80116533399273
2020-07-23 17:36:32 488.47 17.84930623546182
2020-07-23 17:41:36 491.99 17.909482362298203
2020-07-23 17:46:39 461.34 17.948596844741818
2020-07-23 17:51:43 488.74 17.999746552552736
2020-07-23 17:56:47 492.37 18.04186984133817
2020-07-23 18:01:50 444.98 18.07195790475636
2020-07-23 18:06:54 488.58 18.096028355490912
2020-07-23 18:11:58 492.1 18.090010742807273
2020-07-23 18:17:02 408.21 18.056913873047257
2020-07-23 18:22:06 487.55 18.01479058426182
2020-07-23 18:27:09 492.32 17.969658489134545
2020-07-23 18:32:10 280.41 17.9
2020-07-23 18:37:12 486.14 17.834262203752722
2020-07-23 18:42:15 491.88 17.77408607691638
2020-07-23 18:47:19 493.45 17.71691875642182
2020-07-23 18:52:23 483.71 17.650725016901834
2020-07-23 18:57:26 491.02 17.602584115432727
2020-07-23 19:02:30 493.13 17.5634696329891
2020-07-23 19:07:34 479.48 17.551434407621834
2020-07-23 19:12:37 489.23 17.518337537861836
2020-07-23 19:17:41 491.77 17.482231861760003
2020-07-23 19:22:45 473.42 17.464179023709107
2020-07-23 19:27:48 487.12 17.437099766632763
2020-07-23 19:32:52 489.88 17.440108572974577
2020-07-23 19:37:56 465.08 17.45214379834185
2020-07-23 19:43:00 483.87 17.458161411025483
2020-07-23 19:48:03 487.5 17.4972758934691
2020-07-23 19:53:07 453.16 17.485240668101824
2020-07-23 19:58:11 480.56 17.48524066810182
2020-07-23 20:03:14 485.0 17.470196636392735
2020-07-23 20:08:18 436.65 17.4431173793164
2020-07-23 20:13:22 477.21 17.38294125248001
2020-07-23 20:18:25 481.81 17.33780915735272
2020-07-23 20:23:29 410.0 17.310729900276343
2020-07-23 20:28:33 473.31 17.277633030516373
2020-07-23 20:33:37 478.94 17.229492129047266
2020-07-23 20:38:40 336.78 17.202412871970918
2020-07-23 20:43:44 468.54 17.15126316416001
2020-07-23 20:48:48 474.99 17.133210326109097
2020-07-23 20:53:48 365.32 17.09
2020-07-23 20:58:50 463.02 17.054981361221838
2020-07-23 21:03:54 470.82 16.98277000901818
2020-07-23 21:08:58 474.07 16.925602688523657
2020-07-23 21:14:01 455.76 16.868435368029086
2020-07-23 21:19:05 466.43 16.80825924119275
2020-07-23 21:24:09 469.3 16.748083114356373
2020-07-23 21:29:12 447.69 16.681889374836384
2020-07-23 21:34:16 461.99 16.624722054341813
2020-07-23 21:39:20 464.97 16.55852831482184
2020-07-23 21:44:23 437.89 16.498352187985446
2020-07-23 21:49:27 457.22 16.42012322309819
2020-07-23 21:54:31 460.47 16.35994709626181
2020-07-23 21:59:34 424.19 16.275700518690908
2020-07-23 22:04:38 452.3 16.194462747461838
2020-07-23 22:09:42 455.65 16.095172138181837
2020-07-23 22:14:45 407.84 16.02596959232
2020-07-23 22:19:49 444.93 15.956767046458202
2020-07-23 22:24:53 449.59 15.887564500596367
2020-07-23 22:29:57 387.15 15.82738837376001
2020-07-23 22:35:01 437.73 15.764203440581815
2020-07-23 22:40:04 444.82 15.728097764480015
2020-07-23 22:45:08 350.86 15.658895218618175
2020-07-23 22:50:12 429.12 15.619780736174535
2020-07-23 22:55:15 438.97 15.541551771287272
2020-07-23 23:00:16 248.24 15.49
2020-07-23 23:05:18 418.99 15.421199517614552
2020-07-23 23:10:21 431.18 15.38810264785455
2020-07-23 23:15:25 435.13 15.333944133701829
2020-07-23 23:20:29 409.08 15.285803232232741
2020-07-23 23:25:33 422.08 15.219609492712742
2020-07-23 23:30:37 426.9 15.15341575319273
2020-07-23 23:35:40 399.66 15.087222013672731
2020-07-23 23:40:44 411.79 15.036072305861849
2020-07-23 23:45:48 416.5 14.978904985367286
2020-07-23 23:50:51 389.91 14.930764083898174
2020-07-23 23:55:55 402.64 14.900676020479983
2020-07-24 00:00:59 406.75 14.864570344378189
2020-07-24 00:06:02 379.46 14.82545586193455
2020-07-24 00:11:06 395.76 14.816429442909085
2020-07-24 00:16:10 399.87 14.777314960465473
2020-07-24 00:21:13 368.84 14.753244509730932
2020-07-24 00:26:17 390.34 14.720147639970916
2020-07-24 00:31:21 394.13 14.714130027287275
2020-07-24 00:36:24 353.3 14.69005957655272
2020-07-24 00:41:28 384.82 14.638909868741832
2020-07-24 00:46:32 389.21 14.617848224349101
2020-07-24 00:51:35 328.55 14.590768967272735
2020-07-24 00:56:39 379.78 14.569707322880003
2020-07-24 01:01:43 384.55 14.548645678487297
2020-07-24 01:06:46 206.65 14.512540002385476
2020-07-24 01:11:50 374.48 14.509531196043657
2020-07-24 01:16:54 380.81 14.506522389701837
2020-07-24 01:21:55 383.36 14.5
2020-07-24 01:26:57 370.31 14.470416713600002
2020-07-24 01:32:00 377.73 14.467407907258183
2020-07-24 01:37:04 380.65 14.461390294574544
2020-07-24 01:42:08 364.89 14.464399100916363
2020-07-24 01:47:12 374.21 14.48245193896728
2020-07-24 01:52:15 377.45 14.45236387554909
2020-07-24 01:57:19 360.18 14.425284618472734
2020-07-24 02:02:23 371.82 14.416258199447286
2020-07-24 02:07:26 375.02 14.395196555054559
2020-07-24 02:12:30 354.28 14.377143717003651
2020-07-24 02:17:34 369.22 14.38617013602911
2020-07-24 02:22:38 373.34 14.35909087895274
2020-07-24 02:27:41 347.89 14.347055653585455
2020-07-24 02:32:45 368.09 14.329002815534558
2020-07-24 02:37:49 373.45 14.313958783825477
2020-07-24 02:42:52 340.14 14.29590594577458
2020-07-24 02:47:56 368.19 14.292897139432755
2020-07-24 02:53:00 374.53 14.262809076014564
2020-07-24 02:58:03 326.44 14.229712206254554
2020-07-24 03:03:07 369.28 14.220685787229089
2020-07-24 03:08:11 376.26 14.21466817454545
2020-07-24 03:13:14 293.57 14.211659368203636
2020-07-24 03:18:18 371.01 14.208650561861816
2020-07-24 03:23:22 378.86 14.211659368203636
2020-07-24 03:28:22 224.09 14.2
2020-07-24 03:33:24 372.36 14.208650561861816
2020-07-24 03:38:28 381.35 14.190597723810914
2020-07-24 03:43:32 385.42 14.17555369210183
2020-07-24 03:48:36 372.69 14.172544885760022
2020-07-24 03:53:40 382.06 14.178562498443656
2020-07-24 03:58:43 385.09 14.166527273076394
2020-07-24 04:03:47 369.66 14.15750085405093
2020-07-24 04:08:51 380.54 14.148474435025475
2020-07-24 04:13:55 383.79 14.12440398429092
2020-07-24 04:18:58 365.59 14.103342339898182
2020-07-24 04:24:02 379.13 14.085289501847269
2020-07-24 04:29:06 383.19 14.073254276480002
2020-07-24 04:34:09 360.07 14.073254276479991
2020-07-24 04:39:13 377.73 14.055201438429105
2020-07-24 04:44:17 381.52 14.037148600378208
2020-07-24 04:49:20 351.84 14.01909576232729
2020-07-24 04:54:24 376.05 14.031130987694558
2020-07-24 04:59:28 381.25 14.01307814964365
2020-07-24 05:04:31 339.44 14.007060536960012
2020-07-24 05:09:35 375.02 13.998034117934553
2020-07-24 05:14:38 380.49 13.976972473541815
2020-07-24 05:19:42 316.21 13.958919635490899
2020-07-24 05:24:46 373.66 13.931840378414536
2020-07-24 05:29:50 381.03 13.919805153047264
2020-07-24 05:34:50 204.05 13.92
2020-07-24 05:39:52 373.88 13.919805153047275
2020-07-24 05:44:56 381.95 13.889717089629103
2020-07-24 05:50:00 385.58 13.868655445236373
2020-07-24 05:55:03 374.04 13.868655445236367
2020-07-24 06:00:07 382.92 13.829540962792732
2020-07-24 06:05:11 386.99 13.826532156450913
2020-07-24 06:10:14 372.69 13.808479318400027
2020-07-24 06:15:18 382.55 13.817505737425476
2020-07-24 06:20:22 386.39 13.805470512058196
2020-07-24 06:25:26 369.55 13.763347223272739
2020-07-24 06:30:29 382.0 13.775382448640016
2020-07-24 06:35:33 385.74 13.754320804247284
2020-07-24 06:40:36 365.22 13.763347223272739
2020-07-24 06:45:40 380.7 13.727241547170904
2020-07-24 06:50:44 384.39 13.730250353512723
2020-07-24 06:55:47 358.34 13.736267966196362
2020-07-24 07:00:51 379.24 13.709188709119996
2020-07-24 07:05:55 384.39 13.715206321803624
2020-07-24 07:10:58 350.11 13.730250353512723
2020-07-24 07:16:02 380.16 13.718215128145443
2020-07-24 07:21:06 385.74 13.706179902778176
2020-07-24 07:26:09 334.51 13.706179902778182
2020-07-24 07:31:13 381.25 13.67609183936001
2020-07-24 07:36:17 387.8 13.685118258385465
2020-07-24 07:41:20 289.51 13.667065420334568
2020-07-24 07:46:24 382.27 13.667065420334568
2020-07-24 07:51:28 390.29 13.658039001309108
2020-07-24 07:56:29 246.78 13.66
2020-07-24 08:01:30 384.71 13.68511825838547
2020-07-24 08:06:34 393.86 13.667065420334557
2020-07-24 08:11:38 400.2 13.655030194967289
2020-07-24 08:16:41 386.61 13.667065420334568
2020-07-24 08:21:45 398.09 13.691135871069104
2020-07-24 08:26:49 403.99 13.760338416930919
2020-07-24 08:31:52 387.2 13.844584994501815
2020-07-24 08:36:56 400.8 13.925822765730908
2020-07-24 08:42:00 408.32 14.02511337501093
2020-07-24 08:47:03 386.88 14.12440398429092
2020-07-24 08:52:07 404.86 14.208650561861822
2020-07-24 08:57:11 413.41 14.301923558458213
2020-07-24 09:02:15 386.28 14.413249393105472
2020-07-24 09:07:18 409.78 14.512540002385476
2020-07-24 09:12:22 420.07 14.617848224349105
2020-07-24 09:17:26 383.57 14.714130027287275
2020-07-24 09:22:30 416.45 14.810411830225451
2020-07-24 09:27:33 428.79 14.897667214138163
2020-07-24 09:32:37 377.02 14.975896179025467
2020-07-24 09:37:41 423.65 15.05412514391274
2020-07-24 09:42:45 436.27 15.108283658065472
2020-07-24 09:47:48 352.16 15.177486203927272
2020-07-24 09:52:52 430.47 15.252706362472757
2020-07-24 09:57:56 441.9 15.303856070283638
2020-07-24 10:02:57 240.88 15.39
2020-07-24 10:07:58 435.56 15.466331612741834
2020-07-24 10:13:02 446.45 15.52951654592
2020-07-24 10:18:06 450.13 15.616771929832721
2020-07-24 10:23:09 439.19 15.69800970106183
2020-07-24 10:28:13 449.91 15.755177021556362
2020-07-24 10:33:17 454.41 15.824379567418196
2020-07-24 10:38:20 441.79 15.884555694254551
2020-07-24 10:43:24 454.08 15.944731821090924
2020-07-24 10:48:28 457.55 16.02596959232
2020-07-24 10:53:31 442.82 16.09517213818183
2020-07-24 10:58:35 457.33 16.1734011030691
2020-07-24 11:03:39 461.01 16.239594842589096
2020-07-24 11:08:42 441.79 16.311806194792734
2020-07-24 11:13:46 459.71 16.384017546996358
2020-07-24 11:18:50 463.78 16.456228899200017
2020-07-24 11:23:54 436.7 16.49835218798545
2020-07-24 11:28:57 461.12 16.564545927505478
2020-07-24 11:34:01 465.51 16.62773086068364
2020-07-24 11:39:05 424.84 16.663836536785468
2020-07-24 11:44:09 462.64 16.675871762152745
2020-07-24 11:49:12 467.62 16.6999422128873
2020-07-24 11:54:16 401.77 16.702951019229122
2020-07-24 11:59:20 463.67 16.696933406545483
2020-07-24 12:04:24 468.22 16.71197743825458
2020-07-24 12:09:27 334.56 16.717995050938214
2020-07-24 12:14:31 463.61 16.77817117777456
2020-07-24 12:19:34 468.81 16.856400142661812
2020-07-24 12:24:35 360.99 16.9
2020-07-24 12:29:37 462.1 16.97374358999274
2020-07-24 12:34:40 468.7 17.039937329512735
2020-07-24 12:39:44 471.3 17.11214868171636
2020-07-24 12:44:47 460.74 17.178342421236376
2020-07-24 12:49:51 468.81 17.265597805149103
2020-07-24 12:54:55 471.9 17.340817963694533
2020-07-24 12:59:59 459.44 17.425064541265485
2020-07-24 13:05:02 469.35 17.500284699810916
2020-07-24 13:10:06 472.98 17.536390375912752
2020-07-24 13:15:10 456.84 17.584531277381817
2020-07-24 13:20:13 469.9 17.626654566167282
2020-07-24 13:25:17 473.74 17.683821886661846
2020-07-24 13:30:21 452.57 17.68382188666184
2020-07-24 13:35:25 470.55 17.671786661294576
2020-07-24 13:40:28 474.77 17.668777854952758
2020-07-24 13:45:32 442.49 17.686830693003653
2020-07-24 13:50:36 470.6 17.674795467636397
2020-07-24 13:55:40 474.39 17.659751435927294
2020-07-24 14:00:43 422.46 17.617628147141826
2020-07-24 14:05:47 469.63 17.554443213963648
2020-07-24 14:10:51 473.9 17.518337537861836
2020-07-24 14:15:54 382.38 17.479223055418196
2020-07-24 14:20:58 468.27 17.431082153949117
2020-07-24 14:26:02 472.44 17.400994090530926
2020-07-24 14:31:03 275.21 17.33
2020-07-24 14:36:04 465.29 17.28064183685819
2020-07-24 14:41:08 470.98 17.23851854807273
2020-07-24 14:46:12 472.93 17.175333614894566
2020-07-24 14:51:15 461.61 17.139227938792736
2020-07-24 14:56:19 468.92 17.064007780247277
2020-07-24 15:01:23 470.76 17.015866878778187
2020-07-24 15:06:27 456.9 16.955690751941844
2020-07-24 15:11:30 466.11 16.937637913890935
2020-07-24 15:16:34 468.27 16.940646720232756
2020-07-24 15:21:38 450.35 17.00383165341091
2020-07-24 15:26:41 463.13 17.045954942196378
2020-07-24 15:31:45 465.29 17.051972554880013
2020-07-24 15:36:49 441.14 17.045954942196378
2020-07-24 15:41:53 460.26 16.99781404072728
2020-07-24 15:46:57 463.56 16.946664332916388
2020-07-24 15:52:00 427.17 16.86241775534545
2020-07-24 15:57:04 457.17 16.760118339723643
2020-07-24 16:02:08 460.36 16.621713247999995
2020-07-24 16:07:11 407.08 16.504369800669085
2020-07-24 16:12:15 451.7 16.414105610414552
2020-07-24 16:17:19 455.82 16.29977096942546
2020-07-24 16:22:22 377.62 16.191453941120017
2020-07-24 16:27:26 444.88 16.077119300130928
2020-07-24 16:32:30 450.13 15.99588152890184
2020-07-24 16:37:33 237.85 15.920661370356367
2020-07-24 16:42:37 435.62 15.884555694254546
2020-07-24 16:47:41 443.9 15.86951166254547
2020-07-24 16:52:42 445.91 15.92
2020-07-24 16:57:43 424.62 15.956767046458202
2020-07-24 17:02:47 438.87 16.01995197963638
2020-07-24 17:07:51 442.17 16.104198557207283
2020-07-24 17:12:54 416.39 16.185436328436378
2020-07-24 17:17:58 434.86 16.257647680640005
2020-07-24 17:23:02 440.11 16.320832613818194
2020-07-24 17:28:05 409.95 16.34791187089455
2020-07-24 17:33:09 433.23 16.38401754699636
2020-07-24 17:38:13 439.73 16.438176061149104
2020-07-24 17:43:17 404.91 16.50436980066909
2020-07-24 17:48:20 432.69 16.564545927505478
2020-07-24 17:53:24 440.6 16.61268682897455
2020-07-24 17:58:28 398.79 16.675871762152745
2020-07-24 18:03:32 433.13 16.70595982557094
2020-07-24 18:08:35 441.3 16.760118339723643
2020-07-24 18:13:39 389.48 16.79923282216729
2020-07-24 18:18:43 433.72 16.832329691927292
2020-07-24 18:23:46 442.49 16.865426561687272
2020-07-24 18:28:50 374.26 16.889497012421828
2020-07-24 18:33:54 433.56 16.889497012421824
2020-07-24 18:38:58 443.36 16.88347939973818
2020-07-24 18:44:01 333.97 16.880470593396367
2020-07-24 18:49:05 433.29 16.880470593396367
2020-07-24 18:54:09 443.96 16.90454104413092
2020-07-24 18:59:10 263.89 16.91
2020-07-24 19:04:11 431.88 16.91356746315638
2020-07-24 19:09:15 444.17 16.889497012421824
2020-07-24 19:14:19 448.02 16.877461787054543
2020-07-24 19:19:22 427.71 16.850382529978184
2020-07-24 19:24:26 443.14 16.84737372363637
2020-07-24 19:29:30 447.31 16.826312079243657
2020-07-24 19:34:33 422.29 16.80525043485093
2020-07-24 19:39:37 442.33 16.760118339723647
2020-07-24 19:44:41 446.83 16.73604788898911
2020-07-24 19:49:45 414.98 16.687906987520023
2020-07-24 19:54:49 439.84 16.633748473367277
2020-07-24 19:59:52 445.04 16.582598765556394
2020-07-24 20:04:56 405.29 16.51941383237818
2020-07-24 20:10:00 436.1 16.46525531822546
2020-07-24 20:15:03 441.9 16.441184867490925
2020-07-24 20:20:07 392.89 16.405079191389095
2020-07-24 20:25:11 431.23 16.402070385047274
2020-07-24 20:30:15 439.24 16.387026353338186
2020-07-24 20:35:18 376.37 16.37799993431272
2020-07-24 20:40:22 426.03 16.36596470894545
2020-07-24 20:45:26 436.16 16.365964708945445
2020-07-24 20:50:29 348.27 16.35392948357817
2020-07-24 20:55:33 418.56 16.31481500113456
2020-07-24 21:00:37 432.26 16.25463887429818
2020-07-24 21:05:37 227.88 16.22
2020-07-24 21:10:39 410.16 16.15835707136
2020-07-24 21:15:43 426.09 16.06508407476365
2020-07-24 21:20:47 431.45 15.953758240116382
2020-07-24 21:25:50 401.44 15.887564500596367
2020-07-24 21:30:54 416.45 15.806326729367278
2020-07-24 21:35:58 424.19 15.73110657082183
2020-07-24 21:41:01 391.75 15.646859993250901
2020-07-24 21:46:05 405.29 15.565622222021824
2020-07-24 21:51:09 412.01 15.475358031767293
2020-07-24 21:56:13 381.03 15.39712906688
2020-07-24 22:01:17 395.6 15.333944133701834
2020-07-24 22:06:21 400.47 15.243679943447297
2020-07-24 22:11:26 370.63 15.159433365876366
2020-07-25 01:00:23 383.03 14.404222974080007
2020-07-25 05:57:23 370.2 13.691135871069088
2020-07-25 10:49:07 383.47 13.733259159854562
