Date		 Min V 	Max V 	OC Sample Time 	CC Sample Time 	OC Min Time Limit  CC Min Time Limit 	OC Sample Time Max	CC Sample Time Max	OC FracV	CC FracV	Alpha 	Episilon 	Time Reference 	Time Interval  Min Time Interval Epsilon Max Count 	RLoad CalibADCV Reference  CalibADC Zero  CalibADC Max  Device ID Acquisition Rate

2021-03-08 11:55:41 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		30		180		4		7943		1266		1583		931		241		0		
2021-03-08 13:12:36 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		30		180		4		7943		1266		1583		931		241		0		
2021-03-08 14:15:47 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		30		180		4		7943		1266		1583		931		241		0		
2021-03-08 14:23:12 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		30		180		4		7943		1266		1583		931		241		0		
2021-03-08 14:26:15 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		30		180		4		7943		1266		1583		931		241		0		
2021-03-08 14:31:20 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		30		180		4		7943		1266		1583		931		241		0		
2021-03-09 09:54:20 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		30		180		4		7943		1266		1583		931		241		0		
2021-03-09 09:55:32 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		30		180		4		7943		1266		1583		931		241		0		
2021-03-09 10:01:18 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		30		180		4		7943		1266		1583		931		241		0		
2021-03-11 00:05:03 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		30		180		4		7943		1266		1583		931		241		0		
2021-03-19 13:17:48 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		1		
2021-03-19 13:25:01 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		1		
2021-03-19 13:31:28 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		1		
2021-03-19 13:36:04 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		1		
2021-03-23 14:04:03 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-23 14:06:15 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-23 14:15:59 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-23 14:23:34 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-23 14:25:15 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-23 14:26:19 10.0		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		45		180		4		7943		1266		1583		931		241		0		
2021-03-23 14:27:48 10.0		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-24 10:56:36 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-24 10:57:55 10.0		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		45		180		4		7943		1266		1583		931		241		0		
2021-03-24 10:59:24 10.0		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-24 11:00:22 10.0		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		45		180		4		7943		1266		1583		931		241		0		
2021-03-24 11:01:40 10.0		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-29 19:24:18 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		50		180		4		7943		1266		1583		931		241		0		
2021-03-29 19:27:30 10.0		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		60		180		4		7943		1266		1583		931		241		0		
2021-04-19 13:27:10 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		1800		900		4		4805		1266		1583		931		238		1		
2021-04-20 11:30:57 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		4805		1266		1583		931		240		1		
2021-04-20 11:43:12 10.0		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		500		1266		1583		931		240		1		
2021-04-20 13:41:27 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		
2021-04-20 17:53:21 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		
2021-04-20 17:58:23 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		
2021-04-20 19:05:23 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		
2021-04-20 19:09:13 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		
2021-04-20 19:11:23 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		
2021-04-20 19:13:08 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		
2021-04-20 19:15:00 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		
2021-04-20 19:17:46 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		
2021-04-20 19:21:18 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		
2021-04-20 19:29:00 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		
2021-04-20 19:49:50 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		
2021-04-20 19:52:44 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		
2021-04-20 20:01:36 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		
2021-04-20 20:09:32 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		
2021-04-20 20:21:22 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		0		70		40673		
2021-04-20 20:26:51 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		0.0		0.0		0.0		
2021-04-20 20:30:22 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		900		4		492		1266		1583		931		240		1		D0EE40FFFF293FF0		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-20 20:35:39 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266		1583		931		240		1		D0EE40FFFF293FF0		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-20 21:14:41 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266		1583		931		240		1		D0EE40FFFF293FF0		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-20 21:17:53 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266		1583		931		240		1		D0EE40FFFF293FF0		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-20 21:19:52 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266		1583		931		240		1		D0EE40FFFF293FF0		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-20 21:22:57 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266		1583		931		240		0		D0EE40FFFF293FF0		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-20 21:24:38 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266		1583		931		240		0		D0EE40FFFF293FF0		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-20 21:38:12 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266		1583		931		240		0		D0EE40FFFF293FF0		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-20 21:49:54 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266		1583		931		240		0		D0EE40FFFF293FF0		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-20 21:54:16 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266		1583		931		240		0		D0EE40FFFF293FF0		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-20 22:11:32 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266		1583		931		240		1		D0EE40FFFF293FF0		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-21 00:12:43 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266		1583		931		240		0		D0EE40FFFF293FF0		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-21 00:15:38 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266		1583		931		240		1		D0EE40FFFF293FF0		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-21 00:18:24 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266		1583		931		240		1		D0EE40FFFF293FF0		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-21 00:22:55 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266		1583		931		240		1		D0EE40FFFF293FF0		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-21 00:35:13 10		1000		1000		500		30		6		120		30		0.4000		0.6321		0.5000		0.0001		34565		300		180		4		492		1266		1583		931		240		1		D0EE40FFFF293FF0		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-21 00:41:44 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		300		180		4		492		1266		1583		931		241		1		D0EE40FFFF293FF1		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-21 00:52:22 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		300		180		4		492		1266		1583		931		241		1		D0EE40FFFF293FF1		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-21 00:59:00 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		300		180		4		492		1266		1583		931		241		1		D0EE40FFFF293FF1		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
2021-04-21 09:34:38 10		1000		1000		500		30		6		120		60		0.4000		0.6321		0.2000		0.0015		34565		300		180		4		492		1266		1583		931		241		1		D0EE40FFFF293FF1		70B3D57ED001E559		40673ACDF34CDC823DA29CD8B91C8ABC		
